CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus,Income_scaled,SpendingScore_scaled,PurchaseFrequency_scaled,Cluster_Description,Cluster
3134,Male,62116.0,99.0,Bachelor,Married,23.0,Beauty,87.0,Employed,3.0,568.0,Low,High,PayPal,Yes,0.7930474061452669,1.6999383289845265,0.9587997903089693,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3135,Female,65833.0,40.0,High School,Married,20.0,Beauty,35.0,Student,4.0,555.0,Medium,Medium,Installments,No,1.042368299499726,-0.3626915132233891,0.6000923744183266,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",2
3137,Male,43947.0,51.0,Bachelor,Married,5.0,Electronics,30.0,Employed,1.0,520.0,Low,High,PayPal,Yes,-0.42565351162636866,0.021866592950968038,-1.1934447050348862,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
3138,Male,20986.0,20.0,High School,Married,16.0,Electronics,97.0,Student,3.0,431.0,Medium,Medium,Credit Card,No,-1.965781849617151,-1.0618880699040385,0.1218158198974699,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3139,Male,49986.0,34.0,High School,Single,23.0,Electronics,10.0,Unemployed,3.0,401.0,High,High,Installments,No,-0.02058252024418434,-0.5724504802275839,0.9587997903089693,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",4
3140,Male,50678.0,88.0,High School,Married,18.0,Sports,91.0,Employed,2.0,479.0,High,Medium,Credit Card,No,0.025833960304991282,1.3153802228101694,0.3609540971578983,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3141,Female,71247.0,52.0,Master,Single,16.0,Sports,63.0,Employed,4.0,452.0,Low,Medium,Credit Card,No,1.4055168915419758,0.056826420785000505,0.1218158198974699,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng trung bình. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",2
3142,Female,47379.0,94.0,Bachelor,Single,18.0,Groceries,43.0,Retired,4.0,761.0,Medium,Medium,Credit Card,No,-0.19544923237091966,1.5251391898143642,0.3609540971578983,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3143,Female,48179.0,30.0,High School,Single,9.0,Groceries,74.0,Employed,1.0,551.0,High,Medium,Credit Card,Yes,-0.14178856121580333,-0.7122897915637139,-0.7151681505140295,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3144,Female,43308.0,28.0,Master,Single,26.0,Beauty,20.0,Unemployed,1.0,627.0,High,Medium,PayPal,No,-0.4685149727115179,-0.7822094472317788,1.3175072061996118,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3145,Female,57931.0,49.0,Master,Single,20.0,Groceries,69.0,Employed,2.0,558.0,Medium,Medium,PayPal,No,0.5123350201650646,-0.0480530627170969,0.6000923744183266,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
3146,Female,53856.0,79.0,Bachelor,Married,17.0,Groceries,91.0,Employed,1.0,334.0,High,Medium,PayPal,Yes,0.23900097646869087,1.0007417723038772,0.2413849585276841,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3147,Female,56451.0,41.0,High School,Single,3.0,Sports,8.0,Unemployed,1.0,789.0,Medium,Medium,PayPal,No,0.4130627785280995,-0.32773168538935665,-1.4325829822953147,"Thu nhập và chi tiêu trung bình, tần suất mua hàng ít. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",1
3148,Male,82120.0,84.0,Bachelor,Married,28.0,Sports,83.0,Employed,4.0,661.0,High,Low,Cash,Yes,2.1348324883789505,1.1755409114740396,1.5566454834600403,"Thu nhập cao, chi tiêu cao, tần suất mua hàng nhiều. Khách VIP, có khả năng chi tiêu mạnh, cần ưu đãi đặc biệt và dịch vụ chăm sóc cao cấp.",2
3149,Male,27673.0,97.0,High School,Single,10.0,Furniture,100.0,Employed,4.0,828.0,High,High,Credit Card,No,-1.5172457145993226,1.6300186733164617,-0.5955990118838153,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3150,Male,8952.0,2.0,Master,Single,1.0,Sports,90.0,Student,2.0,663.0,High,Low,Cash,No,-2.772972495467988,-1.691164970916623,-1.6717212595557431,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3151,Male,60688.0,65.0,Master,Married,12.0,Furniture,100.0,Employed,4.0,810.0,Low,Medium,Cash,Yes,0.6972631081333843,0.5113041826274226,-0.3564607346233869,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
3152,Female,49302.0,43.0,Bachelor,Single,2.0,Beauty,35.0,Employed,4.0,813.0,Low,Medium,Credit Card,Yes,-0.06646239408180879,-0.25781202972129175,-1.552152120925529,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",1
3153,Male,41397.0,39.0,Bachelor,Married,2.0,Groceries,20.0,Employed,2.0,391.0,Medium,High,Credit Card,No,-0.596696900933302,-0.3976513410574216,-1.552152120925529,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3154,Female,65188.0,81.0,Master,Married,23.0,Fashion,91.0,Unemployed,2.0,616.0,Medium,Low,PayPal,No,0.9991043833809136,1.0706614279719422,0.9587997903089693,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3155,Male,52552.0,11.0,High School,Married,4.0,Beauty,17.0,Employed,2.0,557.0,Medium,Medium,Installments,Yes,0.15153408248585126,-1.3765265204103307,-1.3130138436651004,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng ít. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
3156,Female,43900.0,88.0,High School,Married,3.0,Groceries,11.0,Unemployed,3.0,573.0,Medium,Low,Installments,No,-0.42880607605673177,1.3153802228101694,-1.4325829822953147,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3157,Male,63397.0,80.0,High School,Single,1.0,Groceries,60.0,Student,2.0,700.0,High,High,Credit Card,No,0.878971555832397,1.0357016001379096,-1.6717212595557431,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3158,Female,61275.0,64.0,High School,Married,12.0,Beauty,97.0,Retired,5.0,568.0,High,Medium,PayPal,No,0.7366366255934509,0.47634435479339016,-0.3564607346233869,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
3159,Female,59767.0,35.0,High School,Married,15.0,Fashion,31.0,Employed,4.0,411.0,Medium,High,Installments,No,0.6354862604660566,-0.5374906523935514,0.0022466812672556897,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
3160,Male,30915.0,64.0,PhD,Married,1.0,Fashion,92.0,Student,3.0,831.0,High,High,Cash,No,-1.2997858447432136,0.47634435479339016,-1.6717212595557431,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
3161,Male,37667.0,6.0,Bachelor,Divorced,5.0,Groceries,82.0,Unemployed,3.0,549.0,High,High,Credit Card,No,-0.8468897801940318,-1.5513256595804932,-1.1934447050348862,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3162,Male,54413.0,92.0,High School,Single,1.0,Sports,40.0,Unemployed,4.0,567.0,Low,Low,Cash,No,0.2763622187604406,1.4552195341462992,-1.6717212595557431,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3163,Female,57083.0,46.0,Master,Married,16.0,Furniture,70.0,Employed,4.0,596.0,High,Medium,PayPal,Yes,0.45545470874064137,-0.1529325462191943,0.1218158198974699,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
3164,Male,71063.0,48.0,High School,Divorced,8.0,Fashion,40.0,Unemployed,4.0,437.0,Medium,Medium,Installments,No,1.3931749371762991,-0.08301289055112937,-0.8347372891442437,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng ít. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",1
3165,Female,41369.0,2.0,Bachelor,Single,26.0,Fashion,68.0,Unemployed,2.0,844.0,Low,Low,Credit Card,No,-0.598575024423731,-1.691164970916623,1.3175072061996118,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3166,Male,49955.0,63.0,High School,Single,19.0,Sports,15.0,Employed,3.0,712.0,High,Medium,Cash,Yes,-0.022661871251445097,0.44138452695935765,0.4805232357881125,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng trung bình. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
3167,Male,67566.0,86.0,PhD,Married,4.0,Furniture,70.0,Employed,3.0,371.0,High,High,Cash,No,1.1586107283894969,1.2454605671421044,-1.3130138436651004,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3168,Female,47915.0,46.0,Bachelor,Married,1.0,Groceries,6.0,Employed,2.0,553.0,Medium,Medium,Cash,No,-0.1594965826969917,-0.1529325462191943,-1.6717212595557431,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
3169,Male,52482.0,18.0,Bachelor,Single,9.0,Fashion,69.0,Student,5.0,667.0,High,Medium,Credit Card,No,0.14683877375977858,-1.1318077255721035,-0.7151681505140295,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng ít. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
3170,Female,49337.0,7.0,Bachelor,Single,9.0,Sports,4.0,Employed,5.0,445.0,Medium,Low,Installments,Yes,-0.06411473971877246,-1.5163658317464606,-0.7151681505140295,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3171,Male,58547.0,89.0,Bachelor,Divorced,15.0,Fashion,36.0,Unemployed,2.0,636.0,High,Medium,Credit Card,No,0.5536537369545043,1.3503400506442018,0.0022466812672556897,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3172,Female,57576.0,42.0,Bachelor,Divorced,26.0,Groceries,36.0,Retired,1.0,460.0,High,High,Credit Card,No,0.4885230973399818,-0.2927718575553242,1.3175072061996118,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
3173,Male,25897.0,7.0,Bachelor,Single,10.0,Groceries,18.0,Employed,2.0,802.0,Medium,High,Credit Card,No,-1.6363724045636807,-1.5163658317464606,-0.5955990118838153,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
3174,Female,59693.0,70.0,Master,Single,17.0,Sports,64.0,Employed,4.0,478.0,Medium,Medium,Credit Card,No,0.6305226483842084,0.6861033217975849,0.2413849585276841,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
3175,Male,75155.0,61.0,Bachelor,Married,12.0,Furniture,45.0,Unemployed,1.0,675.0,High,Medium,Credit Card,No,1.6676492701347192,0.37146487129129274,-0.3564607346233869,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng trung bình. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",0
3176,Male,29196.0,32.0,Master,Married,23.0,Fashion,85.0,Employed,2.0,571.0,High,Medium,Installments,No,-1.4150892118877698,-0.6423701358956488,0.9587997903089693,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3177,Female,55099.0,17.0,Master,Single,29.0,Beauty,32.0,Employed,5.0,369.0,Low,Medium,Credit Card,Yes,0.32237624427595285,-1.166767553406136,1.6762146220902545,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
3178,Male,58665.0,82.0,High School,Single,16.0,Sports,50.0,Employed,3.0,309.0,Medium,Low,Installments,Yes,0.5615686859498839,1.1056212558059746,0.1218158198974699,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3179,Male,30195.0,88.0,PhD,Married,29.0,Groceries,99.0,Student,2.0,307.0,Low,Low,Credit Card,No,-1.3480804487828182,1.3153802228101694,1.6762146220902545,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3180,Male,38564.0,88.0,Master,Single,25.0,Groceries,68.0,Employed,1.0,344.0,High,Medium,Credit Card,No,-0.7867227526613576,1.3153802228101694,1.1979380675693976,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3181,Male,39775.0,75.0,Master,Single,9.0,Electronics,3.0,Employed,1.0,519.0,Low,Low,Credit Card,No,-0.7054939117003003,0.8609024609677473,-0.7151681505140295,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
3182,Female,53259.0,89.0,PhD,Single,17.0,Sports,14.0,Employed,4.0,434.0,Medium,High,Installments,Yes,0.19895670061918533,1.3503400506442018,0.2413849585276841,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3183,Female,29535.0,39.0,High School,Married,17.0,Furniture,89.0,Retired,1.0,542.0,High,Low,Credit Card,No,-1.3923505024857892,-0.3976513410574216,0.2413849585276841,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3184,Male,39708.0,30.0,Bachelor,Single,16.0,Sports,32.0,Employed,2.0,689.0,High,Medium,Installments,No,-0.7099879929095413,-0.7122897915637139,0.1218158198974699,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
3185,Female,55453.0,84.0,Bachelor,Single,1.0,Groceries,40.0,Employed,5.0,555.0,High,High,Credit Card,No,0.34612109126209184,1.1755409114740396,-1.6717212595557431,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
3186,Female,62919.0,53.0,High School,Married,19.0,Sports,91.0,Unemployed,2.0,384.0,High,Low,Credit Card,No,0.8469093048172149,0.09178624861903298,0.4805232357881125,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",2
3187,Male,50464.0,57.0,Master,Married,13.0,Electronics,44.0,Retired,3.0,693.0,High,Medium,Credit Card,Yes,0.011479730770997664,0.23162555995516285,-0.23689159599317272,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
3188,Male,34230.0,2.0,High School,Divorced,6.0,Groceries,84.0,Employed,5.0,777.0,High,Medium,Credit Card,No,-1.0774294386442003,-1.691164970916623,-1.0738755664046722,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
