CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus
2688,Female,64287,33,High School,Married,7,Groceries,59,Unemployed,3,359,Medium,High,Cash,No
2689,Male,37165,31,High School,Divorced,27,Electronics,6,Student,1,525,Low,Low,Cash,No
2690,Female,57124,51,Bachelor,Single,9,Sports,79,Employed,4,672,Medium,High,Cash,No
2691,Female,43164,48,Bachelor,Divorced,21,Beauty,8,Employed,5,705,Low,Low,Credit Card,Yes
2692,Male,55156,81,Master,Single,10,Electronics,81,Employed,5,389,Low,High,Credit Card,No
2693,Male,70930,10,Bachelor,Married,15,Fashion,83,Employed,1,462,High,,Credit Card,Yes
2694,Male,57078,77,Master,Married,18,Electronics,38,Retired,1,347,High,Medium,PayPal,No
2695,Male,40649,48,Bachelor,Divorced,19,Electronics,83,Employed,5,653,High,Medium,Cash,Yes
2696,Female,41917,87,Bachelor,Single,25,Groceries,93,Employed,5,821,Medium,Medium,PayPal,Yes
2697,Female,79709,55,High School,Single,29,Beauty,90,Employed,1,755,Medium,Medium,Cash,No
2698,Female,69170,92,High School,Married,23,Beauty,41,Employed,3,676,High,Medium,Credit Card,No
2699,Female,43460,31,Master,Single,15,Furniture,90,Employed,1,578,High,High,PayPal,No
2700,Female,48435,11,High School,Single,16,Groceries,33,Employed,4,384,High,Low,Credit Card,Yes
2701,Male,44855,59,Bachelor,Single,4,Sports,20,Retired,5,399,High,Medium,Credit Card,Yes
2702,Female,52827,16,High School,Married,2,Groceries,3,Employed,1,560,Medium,Low,Credit Card,No
2703,Female,61873,83,Master,Divorced,13,Electronics,57,Student,5,337,Medium,High,Credit Card,Yes
2704,Female,57776,99,High School,Married,13,Electronics,19,Student,3,399,Low,Medium,Credit Card,No
2705,Male,60542,22,Master,Divorced,4,Electronics,97,Employed,2,411,Medium,Low,Cash,No
2706,Male,39436,63,High School,Married,23,Sports,36,Employed,3,470,Medium,Medium,Cash,Yes
2707,Male,51777,80,High School,Married,15,Groceries,79,Employed,4,633,High,Medium,Installments,No
2708,Female,62734,27,Master,Married,20,Fashion,50,Employed,1,387,High,High,Credit Card,Yes
2709,Female,72773,63,High School,Single,21,Groceries,29,Employed,1,431,High,Medium,PayPal,No
2710,Male,17847,15,Bachelor,Single,3,Beauty,80,Employed,1,645,Medium,Medium,Credit Card,No
2711,Female,56968,17,Bachelor,Divorced,19,Groceries,87,Employed,3,799,Low,Medium,Credit Card,No
2712,Male,68267,44,Master,Married,3,Beauty,100,Employed,2,350,Medium,Low,Credit Card,No
2713,Male,19851,30,Bachelor,Single,12,Beauty,38,Unemployed,5,603,Medium,Medium,Cash,Yes
2714,Female,70493,4,Bachelor,Single,29,Fashion,43,Employed,3,579,Low,Medium,PayPal,No
2715,Male,83137,62,High School,Single,27,Furniture,86,Employed,1,447,Medium,Medium,Credit Card,No
2716,Male,52762,71,High School,Single,24,Sports,42,Employed,2,426,Low,Medium,PayPal,Yes
2717,Male,58121,43,Bachelor,Married,23,Beauty,33,Employed,2,646,Low,Medium,Credit Card,Yes
2718,Male,35460,53,Bachelor,Single,4,Furniture,11,Student,4,485,Low,Low,PayPal,Yes
2719,Female,80709,3,High School,Single,17,Sports,49,Employed,2,621,High,Low,Credit Card,No
2720,Female,54247,53,Bachelor,Single,19,Electronics,97,Employed,1,742,High,Medium,Credit Card,No
2721,Male,11622,23,PhD,Married,15,Furniture,39,Retired,4,351,Low,Medium,PayPal,No
2722,Male,64493,48,High School,Married,15,Electronics,25,Employed,1,509,Low,High,Cash,Yes
2723,Male,36398,2,High School,Single,11,Beauty,51,Unemployed,1,694,Medium,Low,PayPal,No
2724,Female,42438,51,High School,Single,16,Electronics,40,Employed,5,362,Medium,Low,Installments,No
2725,Female,54340,25,High School,Single,11,Electronics,93,Employed,4,300,High,High,Credit Card,No
2726,Male,50386,58,Master,Married,28,Furniture,71,Employed,5,632,High,Medium,PayPal,No
2727,Male,54987,78,Bachelor,Single,7,Furniture,4,Employed,2,366,Medium,Medium,Cash,Yes
2728,Male,56703,25,Master,Single,14,Electronics,47,Employed,2,833,Medium,Low,Credit Card,Yes
2729,Male,70185,98,Bachelor,Married,28,Beauty,71,Student,2,697,Low,Medium,Credit Card,No
2730,Male,29707,84,High School,Single,27,Furniture,96,Employed,2,503,Low,Low,PayPal,Yes
2731,Female,58039,9,High School,Married,14,Electronics,6,Employed,1,597,Low,Medium,Credit Card,No
2732,Male,52501,69,Bachelor,Married,7,Groceries,49,Employed,3,698,Medium,Medium,Installments,Yes
2733,Male,46606,4,High School,Married,26,Sports,41,Student,4,389,Low,Medium,PayPal,No
2734,Female,31122,63,PhD,Single,22,Electronics,19,Employed,2,341,Low,High,Credit Card,No
2735,Female,55948,3,,Married,3,Electronics,69,Student,5,468,Low,Low,Cash,No
2736,Male,35714,71,Bachelor,Divorced,8,Fashion,48,Employed,1,834,Low,Low,Cash,No
2737,Male,24689,17,High School,Single,28,Sports,93,Unemployed,5,320,Medium,Low,Cash,Yes
2738,Female,47094,8,Bachelor,Single,25,Beauty,48,Employed,4,597,Low,Medium,PayPal,Yes
2739,Female,58889,6,High School,Married,16,Fashion,45,Employed,2,599,Medium,High,Credit Card,No
2740,Male,39181,79,High School,Married,13,Beauty,35,Retired,3,341,Low,High,Cash,Yes
2741,Male,22178,85,Bachelor,Single,29,Furniture,91,Student,2,717,Medium,High,Credit Card,Yes
2742,Male,49616,98,Bachelor,Single,29,Furniture,51,Employed,5,708,Medium,Medium,PayPal,No
2743,Female,67989,3,High School,Married,19,Electronics,26,Employed,1,456,High,Low,Credit Card,No
2744,Female,39176,31,Bachelor,Married,5,Electronics,78,Employed,5,589,Low,Medium,Installments,No
2745,Male,29479,38,Bachelor,Single,26,Sports,25,Employed,3,749,High,Medium,Cash,Yes
2746,Male,25976,65,High School,Married,11,Beauty,89,Employed,3,594,Low,Low,Cash,No
2747,Female,39304,83,Master,Married,7,Electronics,62,Retired,2,380,High,Low,Cash,No
2748,Male,50387,88,High School,Married,15,Groceries,77,Employed,3,427,Medium,High,Credit Card,No
2749,Male,42938,66,Bachelor,Divorced,7,Groceries,61,Employed,2,802,Medium,High,Credit Card,Yes
2750,Female,53800,50,High School,Single,13,Electronics,87,Employed,3,770,Low,Medium,Cash,Yes
2751,Male,51615,16,High School,Single,28,Furniture,55,Employed,2,452,Low,Medium,Credit Card,No
2752,Female,64979,33,Bachelor,Single,7,Sports,70,Employed,3,724,Low,Low,PayPal,No
2753,Female,47948,20,High School,Married,16,Fashion,3,Employed,4,836,Medium,High,Installments,No
2754,Female,59286,36,High School,Married,19,Beauty,12,Employed,1,635,Low,Medium,Cash,No
2755,Female,50616,5,PhD,Single,14,Furniture,59,Employed,2,434,Medium,Medium,PayPal,No
2756,Male,52715,18,Master,Divorced,8,Beauty,49,Employed,2,819,Medium,High,Cash,No
2757,Female,52559,70,High School,Single,28,Furniture,7,Unemployed,2,474,Medium,Medium,Installments,No
2758,Female,34629,51,Master,Single,25,Sports,41,Employed,4,569,High,High,Credit Card,No
2759,Male,48730,89,High School,Single,13,Sports,13,Employed,4,508,Low,Low,Installments,No
2760,Male,40518,46,Master,Single,21,Groceries,95,Employed,1,387,Medium,Low,Credit Card,No
2761,Female,37494,47,Bachelor,Married,24,Fashion,77,Employed,4,618,Medium,Low,PayPal,No
2762,Male,55928,3,Bachelor,Single,28,Sports,99,Employed,4,672,Medium,Medium,Cash,Yes
2763,Male,57386,73,Bachelor,Married,13,Furniture,5,Employed,2,369,Low,Medium,Credit Card,Yes
2764,Male,40543,69,Bachelor,Divorced,14,Fashion,52,Employed,3,349,Low,High,Credit Card,No
2765,Male,60451,8,Bachelor,Married,7,Fashion,95,Employed,5,414,Medium,Medium,Credit Card,Yes
2766,,43278,11,High School,Married,5,Electronics,80,Employed,4,592,Medium,Medium,Installments,No
2767,Male,63431,70,Bachelor,Divorced,6,Sports,25,Employed,4,757,Medium,Medium,Credit Card,No
2768,Male,82840,46,Bachelor,Single,1,Fashion,55,Employed,1,378,High,Medium,Cash,No
2769,Female,57178,38,Bachelor,Married,1,Beauty,18,Student,1,550,High,High,PayPal,No
2770,Female,48357,54,PhD,Married,22,Groceries,75,Employed,1,431,High,Low,Credit Card,No
2771,Female,39693,83,High School,Married,25,Groceries,6,Employed,5,620,Medium,High,Credit Card,Yes
2772,Male,53041,36,Master,Single,27,Sports,48,Employed,5,519,Low,High,PayPal,No
2773,Male,35333,95,High School,Single,26,Furniture,45,Employed,5,508,Low,Medium,Cash,Yes
2774,Female,46433,2,Bachelor,Single,16,Electronics,25,Retired,4,720,High,High,Cash,No
2775,Male,36563,29,Bachelor,Single,6,Sports,6,Employed,5,483,Medium,Medium,Cash,No
2776,Male,62610,3,Bachelor,Married,3,Sports,91,Student,5,666,Medium,High,Credit Card,No
2777,Female,42046,47,Master,Single,26,Sports,13,Employed,2,603,Medium,Medium,Cash,Yes
2778,Male,49522,99,Bachelor,Married,16,Electronics,63,Student,5,810,High,Medium,Cash,No
2779,Female,24171,77,High School,Married,9,Furniture,34,Unemployed,5,301,Low,High,Credit Card,Yes
2780,Female,44865,44,High School,Single,7,Sports,57,Employed,3,688,Medium,High,Credit Card,No
2781,Male,44454,97,PhD,Single,18,Furniture,38,Student,3,385,Medium,Low,PayPal,Yes
2782,Male,36224,20,High School,Divorced,1,Groceries,87,Employed,2,510,Medium,Low,Credit Card,No
2783,Male,45590,34,High School,Married,5,Furniture,97,Employed,2,603,Low,Medium,Credit Card,No
2784,Male,12666,46,PhD,Married,26,Electronics,76,Employed,3,732,Low,Medium,Credit Card,Yes
2785,Female,32697,6,Master,Single,7,Fashion,49,Employed,1,831,Low,High,PayPal,Yes
2786,Female,24931,38,Master,Married,15,Sports,28,Employed,5,488,High,Low,Credit Card,No
2787,Male,61407,82,PhD,Single,6,Electronics,64,Employed,2,444,High,Medium,Cash,No
2788,Male,49598,89,High School,Single,22,Beauty,3,Employed,3,476,Medium,Low,Credit Card,Yes
2789,Male,11404,5,Bachelor,Single,7,Beauty,34,Employed,4,597,Medium,Medium,Installments,Yes
2790,Female,64880,48,Master,Married,1,Beauty,58,Student,1,450,High,High,Cash,No
2791,Female,56390,59,Master,Single,26,Furniture,27,Unemployed,4,347,Low,Medium,Cash,No
2792,Male,48388,51,Bachelor,Married,15,Groceries,78,Employed,5,764,High,Medium,Credit Card,Yes
2793,Female,55112,98,Bachelor,Married,13,Beauty,74,Employed,4,553,Medium,Low,Credit Card,No
2794,Male,48057,17,High School,Single,11,Fashion,10,Student,4,682,High,Low,Installments,Yes
2795,Male,44689,48,Bachelor,Married,12,Fashion,48,Employed,4,666,High,Medium,Cash,Yes
2796,Male,51232,22,Master,Married,6,Furniture,32,Employed,1,396,Low,Medium,Cash,Yes
2797,Female,50866,55,Bachelor,Married,5,Beauty,16,Retired,3,349,High,Low,Credit Card,No
2798,Male,37752,10,Master,Married,12,Fashion,66,Employed,1,441,Low,Medium,Credit Card,No
2799,Female,61156,85,Master,Single,12,Sports,50,Employed,5,830,Low,Medium,Cash,No
2800,Male,38081,51,Bachelor,Single,6,Beauty,11,Student,4,758,High,Medium,Credit Card,Yes
2801,Female,45452,57,Bachelor,Married,13,Furniture,72,Employed,5,531,Low,High,PayPal,Yes
2802,Male,62724,1,Master,Single,6,Beauty,8,Employed,4,604,Low,Medium,Credit Card,No
2803,Male,66272,24,Bachelor,Single,27,Electronics,72,Student,5,407,High,Medium,Credit Card,Yes
2804,Male,64156,49,High School,Single,5,Groceries,40,Student,1,450,Medium,Medium,PayPal,No
2805,Female,24589,86,Bachelor,Married,26,Fashion,72,Employed,2,644,High,Medium,Credit Card,No
2806,Female,47185,46,PhD,Married,21,Furniture,12,Employed,3,419,Low,Medium,PayPal,No
2807,Male,32601,84,Bachelor,Married,12,Beauty,20,Student,4,826,High,High,Installments,No
2808,Male,34307,53,High School,Single,19,Furniture,92,Retired,2,687,Medium,Low,Credit Card,Yes
2809,Female,40397,23,Bachelor,Married,27,Groceries,89,Employed,4,714,Low,High,Credit Card,No
2810,Male,45653,81,Bachelor,Married,27,Fashion,32,Employed,3,453,High,Low,Installments,No
2811,Female,41658,82,High School,Married,4,Groceries,3,Retired,1,704,High,Medium,Installments,Yes
2812,Female,10378,20,Bachelor,Married,18,Electronics,58,Employed,2,588,High,Low,Cash,No
2813,Female,53842,71,High School,Married,11,Beauty,52,Employed,5,803,Medium,Low,Credit Card,No
2814,Female,48609,42,Bachelor,Married,16,Electronics,46,Employed,1,549,Medium,Medium,Credit Card,No
2815,Female,68482,95,Master,Single,29,Electronics,50,Student,4,656,Medium,Low,Credit Card,No
2816,Male,48670,91,Bachelor,Married,26,Groceries,92,Employed,5,507,Low,High,PayPal,No
2817,Male,21656,44,Bachelor,Married,26,Fashion,43,Employed,5,820,Low,Low,Credit Card,No
2818,Male,29564,79,High School,Single,11,Electronics,61,Employed,2,341,Medium,Medium,Credit Card,Yes
2819,Female,24501,51,High School,Single,26,Fashion,8,Retired,1,700,Low,Low,Credit Card,No
2820,Female,45951,41,Bachelor,Single,12,Electronics,9,Unemployed,3,487,High,Medium,Installments,No
2821,Male,73773,34,High School,Single,15,Groceries,73,Employed,3,832,Medium,Medium,PayPal,Yes
2822,Female,57487,42,Bachelor,Married,21,Fashion,3,Student,5,456,Low,High,Installments,No
2823,Male,52106,24,Bachelor,Married,3,Sports,12,Employed,1,685,High,High,Cash,No
2824,Female,33536,24,Bachelor,Single,19,Fashion,45,Retired,2,467,Low,Low,Credit Card,No
2825,Male,56416,56,Master,Single,4,Groceries,48,Employed,5,792,High,High,PayPal,Yes
2826,Female,45628,52,Bachelor,Single,19,Beauty,1,Employed,2,342,Medium,High,Credit Card,Yes
2827,Male,53982,22,High School,Divorced,12,Furniture,45,Employed,3,592,Low,Medium,PayPal,No
2828,Female,57698,11,High School,Divorced,25,Furniture,7,Employed,5,533,Medium,Medium,Credit Card,No
2829,Male,42980,56,PhD,Married,3,Furniture,32,Student,1,373,Medium,Low,Credit Card,No
2830,Male,54231,92,PhD,Single,16,Electronics,74,Employed,2,376,Medium,Medium,PayPal,Yes
2831,Female,77698,17,Bachelor,Married,6,Beauty,61,Employed,3,681,High,Medium,Credit Card,No
2832,Female,68917,14,Master,Single,14,Groceries,5,Student,3,443,Low,Medium,Credit Card,No
2833,Female,63631,78,Bachelor,Single,15,Sports,27,Employed,2,374,Medium,Medium,Credit Card,No
2834,Female,85711,37,Master,Single,25,Electronics,26,Student,3,322,Low,Medium,PayPal,No
2835,Female,79364,63,Master,Single,21,Groceries,92,Employed,4,302,Low,Medium,PayPal,No
2836,Female,72821,22,High School,Single,11,Electronics,18,Unemployed,2,439,Medium,Medium,PayPal,No
2837,Female,34350,75,Bachelor,Single,25,Sports,52,Employed,5,373,Low,Medium,Cash,No
2838,Female,32189,33,High School,Single,9,Sports,75,Employed,3,430,Medium,Medium,Credit Card,No
2839,Female,31005,73,High School,Married,19,Fashion,87,Employed,2,704,Low,High,PayPal,No
2840,Female,62823,64,Bachelor,Married,26,Electronics,22,Employed,1,707,High,High,Credit Card,No
2841,Female,61317,62,Bachelor,Divorced,17,Furniture,13,Student,4,384,High,Low,Credit Card,No
2842,Female,56828,75,Bachelor,Single,6,Groceries,95,Employed,5,432,Medium,Low,Credit Card,Yes
2843,Male,34067,46,Master,Single,4,Electronics,75,Unemployed,2,599,Medium,Low,Credit Card,No
2844,Female,64473,59,High School,Married,1,Electronics,78,Employed,4,830,High,Medium,Credit Card,No
2845,Male,45553,20,High School,Single,18,Electronics,43,Employed,1,817,High,High,Cash,No
2846,Male,46808,50,High School,Married,16,Beauty,75,Employed,2,597,Low,Medium,PayPal,No
2847,Female,60736,80,Bachelor,Single,4,Sports,83,Employed,4,472,Low,Medium,PayPal,No
2848,Female,47530,26,High School,Married,25,Beauty,43,Employed,2,792,Medium,Low,PayPal,No
2849,Male,48614,22,Bachelor,Single,19,Beauty,86,Student,3,472,High,Medium,Credit Card,Yes
2850,Male,28684,61,Bachelor,Married,22,Electronics,63,Employed,2,589,High,Medium,Cash,No
2851,Male,27272,71,Master,Single,28,Fashion,25,Retired,4,819,High,Medium,Credit Card,No
2852,Male,65366,94,High School,Married,20,Groceries,41,Unemployed,3,534,High,High,Credit Card,No
2853,Male,54832,52,Master,Married,15,Fashion,54,Retired,1,806,Medium,Medium,Cash,Yes
2854,Male,36188,14,Master,Single,10,Beauty,69,Employed,3,787,Medium,Medium,Credit Card,No
2855,Male,55221,37,High School,Married,28,Sports,63,Unemployed,2,485,Low,Medium,PayPal,No
2856,Female,50394,74,Master,Single,17,Sports,38,Employed,1,391,High,Medium,PayPal,No
2857,Male,31672,54,Bachelor,Married,11,Sports,18,Employed,2,464,High,Low,Credit Card,No
2858,Male,48354,54,Bachelor,Single,23,Electronics,31,Employed,1,596,Low,Low,Cash,No
2859,Female,54052,51,Master,Married,28,Furniture,42,Student,2,751,Low,Low,Cash,No
2860,Female,24746,16,Bachelor,Single,5,Furniture,45,Employed,1,594,High,Medium,Cash,Yes
2861,Male,63337,36,Bachelor,Single,3,Beauty,52,Employed,3,746,Medium,Low,Credit Card,No
2862,Male,53143,83,High School,Married,17,Electronics,81,Student,3,452,Medium,Low,Installments,No
2863,Female,75537,11,High School,Single,5,Sports,2,Retired,2,516,High,Medium,Credit Card,No
2864,Male,69059,72,High School,Married,11,Groceries,75,Student,3,702,High,Medium,PayPal,No
2865,Female,74198,21,Bachelor,Single,16,Furniture,83,Employed,3,587,Medium,Low,Cash,Yes
2866,Male,39431,94,Bachelor,Single,26,Fashion,62,Retired,2,566,Low,High,Credit Card,No
2867,Female,58880,30,Master,Single,26,Electronics,78,Unemployed,5,385,Low,Medium,Credit Card,No
2868,Female,51095,9,PhD,Single,6,Furniture,12,Retired,4,805,Medium,Low,Installments,No
2869,Male,73186,42,High School,Single,7,Beauty,44,Retired,4,470,Low,Medium,PayPal,Yes
2870,Male,70543,27,Bachelor,Married,26,Sports,78,Student,2,452,High,Medium,PayPal,No
2871,Female,75250,85,High School,Single,8,Fashion,91,Employed,3,303,Medium,Medium,Credit Card,No
2872,Male,46379,98,Bachelor,Single,14,Electronics,19,Employed,2,701,High,Medium,Installments,No
2873,Male,31569,35,Master,Divorced,8,Electronics,5,Student,5,620,Low,Medium,Cash,No
2874,Male,36516,96,Bachelor,Married,21,Electronics,43,Student,1,435,High,High,Credit Card,No
2875,Female,56250,53,Bachelor,Married,4,Groceries,25,Student,3,828,Medium,High,Credit Card,No
2876,Female,31691,15,Bachelor,Married,23,Furniture,68,Student,4,841,Low,Medium,Cash,No
2877,Male,53155,42,PhD,Married,24,Furniture,45,Employed,2,439,Low,Medium,Credit Card,No
2878,Female,46963,29,Bachelor,Single,14,Fashion,72,Employed,5,460,Low,Medium,PayPal,No
2879,Female,15779,21,Bachelor,Married,2,Groceries,44,Retired,1,552,Low,Medium,Credit Card,Yes
2880,Female,53880,13,High School,Single,16,Sports,100,Student,1,803,Medium,Medium,Credit Card,No
2881,Female,60200,64,High School,Single,27,Electronics,89,Employed,2,302,High,Low,Cash,No
2882,Female,68071,60,PhD,Single,12,Electronics,73,Retired,2,842,High,High,Credit Card,No
2883,Female,41826,19,High School,Single,24,Fashion,15,Employed,5,422,High,High,PayPal,Yes
2884,Male,34223,35,Master,Divorced,20,Sports,95,Employed,2,559,Medium,Low,Credit Card,No
2885,Female,44152,73,High School,Married,26,Sports,2,Employed,1,596,Low,High,PayPal,No
2886,Male,31911,59,Bachelor,Married,1,Electronics,30,Student,1,516,Medium,Low,Credit Card,No
2887,Female,58222,4,High School,Single,26,Beauty,68,Employed,2,793,High,Medium,Installments,No
2888,Male,51660,35,Bachelor,Married,29,Electronics,90,Retired,3,450,Medium,Low,PayPal,No
2889,Female,32031,53,Bachelor,Single,20,Fashion,80,Employed,5,307,Low,Medium,Credit Card,No
2890,Male,43651,61,High School,Single,29,Sports,24,Employed,2,643,Low,High,Cash,No
2891,Male,73414,73,High School,Single,13,Furniture,14,Employed,3,451,Medium,Low,Credit Card,No
2892,Male,49076,74,Bachelor,Single,10,Beauty,62,Student,1,414,High,Low,Credit Card,Yes
2893,Female,39123,55,Bachelor,Single,5,Sports,65,Student,,494,Low,High,Installments,No
2894,Male,42095,2,High School,Married,21,Beauty,8,Employed,4,505,Medium,Medium,Credit Card,No
2895,Female,52622,11,Master,Single,4,Furniture,78,Employed,4,425,High,Medium,Cash,No
2896,Male,77332,25,Bachelor,Married,19,Electronics,90,Employed,5,542,Low,High,Credit Card,Yes
2897,Female,34248,77,Bachelor,Married,14,Sports,25,Student,5,757,Medium,Medium,Credit Card,Yes
2898,Male,71426,28,Master,Married,21,Sports,89,Unemployed,5,442,Low,Medium,Credit Card,Yes
2899,Male,45370,42,Bachelor,Married,16,Groceries,3,Employed,5,363,High,High,Credit Card,No
2900,Female,69302,79,High School,Single,19,Groceries,67,Employed,5,694,High,Medium,Credit Card,No
2901,Male,32664,21,Bachelor,Married,5,Fashion,43,Employed,5,714,Medium,Medium,Credit Card,No
2902,Male,73278,75,High School,Divorced,9,Groceries,46,Employed,2,312,High,Medium,Credit Card,Yes
2903,Female,76712,57,Master,Single,16,Furniture,33,Employed,1,802,Medium,Medium,Credit Card,No
2904,Female,77968,18,Master,Married,4,Furniture,84,Employed,2,798,Medium,High,Credit Card,No
2905,Female,49942,23,Master,Married,9,Electronics,96,Employed,1,465,Medium,Medium,Credit Card,No
2906,Female,50042,38,Master,Married,7,Beauty,13,Employed,4,541,Medium,Low,Cash,No
